,Nasion,Sella,Porion,Orbitale,Pterygoid,Basion,ANS,PNS,A point,B point,Protuberance menti,Pogonion,Menton,Go-1 Corpuus left,Go-2 Ramus down,Articulare,R3,R1,Maxilla 1 crown,Maxilla 1 root,Mandible 1 crown,Mandible 1 root,Maxilla 6 distal,Maxilla 6 root,Mandible 6 distal,Mandible 6 root,Glabella,Soft tissue naison,Dorsum of nose,pronasale,Colunella,Subnasalle,Soft tissue A point,Labrale superius,Upper lip,Stms,Upper embrasure,Lower embrasure,Stmi,Lower lip,Labial Inferius,Soft tissue b point,Soft tissue pogonion,Soft tissue Gnathion,Soft tissue Menton,Cervical point
10,3.599464444961357,3.0296789544869402,6.670758584913272,1.8766976853632404,3.743515388044104,3.2942926422991254,4.249983413088103,2.0057569309844916,1.4514614695101966,3.143864124930904,3.8384414255856636,5.521510440535092,2.8792204819986136,1.1311099916932503,5.4148312317674305,2.1519712377318196,4.451827911580849,6.749567451359441,5.37803912415228,1.870860747329471,2.340317198155414,3.7706533329623806,1.9852862647851037,3.419005072887706,3.1810723642125827,2.3726567699534593,4.161344612534571,2.719017369624137,3.6070828742575776,4.631554914034883,2.480392440860542,0.0873350602737407,4.396764264329,3.119789084972583,2.9955228801122944,2.3440389660316185,5.017567816356845,6.647863909597158,1.2986080769268913,4.245488300679506,2.805927708895246,5.236178301850495,4.5961661786019485,4.1386641154871615,2.8754881065467415,6.305458052628521
11,3.2120855045738264,2.4640128464632722,2.776119303569891,0.7602289960585122,2.949621574292968,2.3565597863151706,1.1551862563571762,2.250131415284594,1.8028662274099128,1.018024435306161,0.6602567072390015,1.097675427063937,1.8344508478942723,2.6003180952982716,4.543504498380675,1.5488165785680312,2.7860056929255586,2.6081624774431993,6.003930228526868,1.1545498837936354,0.6484639280752678,0.9665012002150001,1.042133640017164,4.013901168007579,6.889253177801996,5.813566315754789,2.8742458637677673,1.536748686490901,6.814607550919056,2.8627802613635804,1.993553902702419,1.5944060568088732,0.6481864379332408,5.787751793081668,2.9051553187432853,1.390073781108317,5.586379149864669,0.22249821529047448,3.742837409691927,1.2816320908828884,2.9805995205364106,1.5814898181822872,5.655051351992256,2.251957109451953,2.53742918862391,3.853147069197049
12,0.7840765923331274,1.9395872482216836,0.7887201235483515,3.755986487540255,3.8866080607970885,5.9621548511787354,2.3752339172045227,3.532730538625755,4.533982534339639,4.353960097527501,2.5754296609559324,3.391114574162785,6.555328602362782,4.88988177443244,1.5531034633177185,3.8427629059466017,1.148633394379066,4.197013713183043,4.238115809680801,7.062582693973923,1.808211452802169,2.261034124372743,2.919357372799393,0.9752484476525451,4.332355545882305,3.274240198691441,9.478776380199795,3.018992675326196,2.3346971903904676,1.8849088900387678,3.380782378919911,4.340502814502676,4.78379564495533,3.7469167201141063,4.33399652875468,3.3451226834809358,4.59101123637749,4.426756230861961,3.1831253107230766,0.44556951057447497,2.9915334226384913,1.404915522975758,3.963570085372236,2.60306982263358,3.942085510911827,11.349153929691068
13,2.2017978167258683,0.5599901717319428,6.219920729062221,5.1264081508743935,6.623243230979224,5.698017682126232,4.660431910869688,2.8301912920587924,2.360792139466834,7.945903359070806,5.618519714517442,3.689820605753724,5.841398944995874,4.236749995714517,1.9449759215533924,6.617058852094006,5.514540811060118,5.078897569612315,4.313863380387081,2.5375066243724502,2.451027967769086,6.561865168757426,9.720406462146618,4.022570077992051,4.057958265372905,8.933292417667237,4.084957838686429,4.0306176695880485,3.4882140432850126,5.392918249970515,5.534630166712202,4.051506844825101,4.965487355086037,5.6415892819948095,5.407864496995753,6.104955025617636,1.3899315032201534,1.6370778182582846,2.4478582940450417,5.980187648046725,2.3073950464311643,5.430271701186417,5.109291756432124,1.7660826317245089,5.179826447591852,3.6315775497997054
14,2.1888767425587092,1.4271193933530044,2.3896151130444085,3.0249049597997804,2.2534999448070274,3.7219161765292035,1.5737386470168098,1.6127477807333799,3.381482764361806,6.052378154385579,4.646539803540135,2.5796540922052813,2.4339691074584535,1.6463581495626105,5.052110579829265,4.452490491824255,3.8786587254037546,1.6956054466597754,5.870397509899222,4.836612522021654,0.8090025291820988,2.3753397381174395,4.248807904153355,6.039160567488629,1.3948065480834981,2.713319800378825,0.910348334075913,3.7144673242587296,0.6332269176582929,3.608233356783703,1.8378779957212525,2.0547956294856964,3.0171283058354823,5.249798462507473,3.577880013027638,0.8298918071404101,3.4594992887009153,1.9812750712458393,0.8471651307088763,2.056282253510184,3.5183393288981772,2.4353557752291564,5.655960993732949,3.363006815245559,0.5453628266051445,2.4538056782157547
15,4.774248361474341,1.156893670223356,1.6374020102964577,2.457984266829828,3.088389932429317,2.3141501592128946,4.688080653676341,2.5007368592240473,2.13516853343475,1.105501715241167,3.5206921186776166,4.768844732691191,1.7200015144793734,2.0639948196251736,1.731647076763882,0.9715257815471866,2.0277581767727195,2.8337113788867416,7.304480920449777,2.8696539155648684,2.9329508512995006,1.9610888842212368,3.3188260968738086,6.303359731500691,0.8029917824946741,0.1711950355691853,5.478658955179345,6.420371243139567,3.2479625121537983,7.210971262174538,5.156481475534019,1.9405132482803271,1.9804853867876555,4.392155892965592,5.356871258029377,3.985826600087087,4.050272157447953,2.7556818061640467,3.761416765130528,4.596006275954799,3.079212608170376,2.655709841381086,5.945014751884706,3.148110023390288,4.524992662432287,4.9058038558422385
16,1.2832557808382836,1.7458536539949148,1.537346363483902,2.4884287531009432,0.38355294580010335,7.9587859681424264,1.0043973380071434,2.7605987742853073,1.5482587660817795,1.932339578112185,1.4162519840220573,4.476969799071258,2.693194564320172,1.6312563735681027,10.291084460714439,1.8680686307277217,5.011966510932537,10.606774338724914,4.777761929385422,5.641803679613603,4.468629347559885,4.853936580093697,5.3307477583811265,3.405829471185487,4.061880364091545,1.6308722846825654,6.103862503517758,7.640496927284119,3.77968538355625,5.203762329485652,4.875427886726271,3.73870075160163,2.758044007080163,4.237856591802797,3.0956949751338887,2.2216812256218965,3.186078909407749,1.8033870297478076,2.3694366443385575,4.4826697745801205,1.7978394034601075,4.54478346036528,3.5991432778813137,2.9552042130309655,3.3278211235844704,Nan
17,0.5837581794381548,4.68229937817431,2.732851491285865,2.968319352890957,2.8609023973078185,3.339409014117035,2.2730108234034376,2.1248942841585854,1.3720101250789776,5.988528989475443,2.88868646406896,2.31812255680005,2.5162913741251276,2.3519281680455926,2.871838849881998,2.5103090532512224,3.361350340537463,2.9209932407869887,4.633604878999476,2.374704741906684,3.4203844513650012,3.1560134907237254,2.5623127683682605,0.9403289197262199,5.871903749335284,5.486144915544784,4.554017245700291,1.2055496834631723,2.9345117490756305,5.834299934157359,2.877264659447515,2.37430549915409,4.936832405645436,4.035096023435079,3.545437099000434,1.2989145882916713,1.6183243985919356,0.9799469955445821,2.2285129442148257,2.441177345913795,4.38570441657811,2.604698106246346,3.128425711659443,4.778384388479449,5.432271339448974,4.640895107549749
18,2.5648505788782,1.6985706458288719,1.4073736276191848,1.3126607401077333,0.7977022243382705,4.187999095361187,2.4668411066530957,1.9521002074475002,0.9832394893593859,2.5752314861938417,2.3314613028733637,3.649422818348538,4.542684144680432,3.7131518357095064,8.472185955049907,2.6151116046536798,6.44098192832129,12.196500791912758,1.7149237499188648,7.1155008578757775,7.340485556824165,2.51234537194464,2.7805500212225707,9.149031870445109,9.112751527534193,5.617486129482413,5.537568219062185,6.5698090272234095,3.572038223921507,5.831516635240322,2.4804994337477213,1.872540423903084,1.8548114489432705,6.980628520040485,3.18135031125095,4.123087058302574,3.1575942347691823,4.384642118458067,3.103435506920601,3.439102725074436,4.957167330884781,4.228315916894562,5.75062410988015,2.96138259455905,2.5152663946148417,Nan
19,4.066628638679565,1.6216418090962113,3.9106100168641538,2.0640294372383075,5.366635469822939,1.8563496301921756,3.05335130631865,0.40868664419395073,2.786785968688034,5.528772225028178,3.9531641972773515,5.920526281053126,7.212959800688184,2.493837396246118,3.8170691696913917,0.9310194144693646,5.071096263294444,3.635106087052268,5.584181307275044,6.474321272372843,2.801636865285582,4.137201940231139,2.182179375686164,4.566369582048371,5.295560888293169,6.401122514324765,6.217230437427739,4.727541794669534,9.795658712950033,14.043862822793187,8.608533860635927,2.9353251395609368,4.193107861522748,5.1199820040015345,4.77221683572068,4.779537766288551,5.013766276942105,3.6045822359850748,3.921076773362338,6.386229846462484,6.4138094362595774,4.137072101719364,2.868117332100124,4.305592805675201,2.244413493565805,3.9733970897496307
20,3.5245268041994517,1.1223224273734025,3.2259733763324476,3.9260993416081367,2.0258393946426403,2.771988532409097,0.33709476986662684,2.756539171057414,4.756276773617945,2.90346614390934,1.5293180860924944,3.9669577087271826,3.4778944313934814,8.475601333405473,3.917546884943353,2.038316749509227,5.125561853635824,1.081228943345109,5.1197965937673064,6.147918765197177,2.215525954999235,3.830997662510519,1.9816768778926686,2.8531679628772975,2.160366400973431,5.286291031332656,5.184787247502634,5.462093741965087,7.096559741375253,14.48634613335747,8.38671915298513,2.419682789989803,2.453278888562346,3.7472419061020408,3.2464076913516893,5.74211093853102,4.2623747848063624,6.023910615776161,3.2104230939139042,3.293757723203828,5.251235121552861,4.429576793333288,3.646275924007284,0.6767886304374294,2.092979146646112,7.381845139319332
21,5.224007080492243,4.959964088658441,7.159295492411019,2.3855702893108304,0.9514144189814594,2.8063619337003343,3.4379283033826904,2.335695433886274,0.9193981176694331,4.354125665787138,3.374885614751416,1.4740332563303804,2.197257488544564,1.0089475079248444,2.283344471319694,2.6935702256643426,4.063522560391626,4.756317280546693,4.601652799192521,1.3871969379471238,2.8884280618596194,0.09791433176177912,0.5272170552942179,1.89071325677341,1.1847220915810512,4.731900659461699,5.503529668890675,6.854559807160856,3.023463737615375,5.083410717265477,3.8999129882507733,0.6966852748986281,0.9950525266386562,4.319463414674723,6.40770587551141,5.757548399639565,4.3329259705232905,2.595260194261042,1.8979766933188003,5.0954870825703535,3.9196812148147253,3.8896080813296825,6.012771489097657,2.7655097684356376,3.349814355109918,3.707225844415654
22,5.26604900633335,3.78678493208619,5.220153254455289,3.747526548369803,3.29247216770694,4.562545578734403,2.63999711488668,0.8683309932732417,1.3363314434947373,2.686608900942255,3.822976081229064,3.3274959775714295,1.5719052766294364,1.4513208139669225,0.7725983469157284,2.04557315818045,6.683918537664754,2.863395693716586,8.72122431746407,4.038186051328544,4.9943432260010185,3.955648972688189,1.8007134913621803,8.522152819030296,3.0138673292656346,2.7288819956115353,2.963851632436521,4.350149995014644,4.98329974439792,4.6164287967329685,2.1953770074779246,3.2150914723529107,2.817027770412936,1.5737167565253336,6.241313002582288,5.790803789387715,9.587303683512546,2.1287769134410777,3.045352345986658,1.7913759671688934,5.906691820106599,3.155207252995895,1.9353376320009648,0.9696998791627148,4.44536745806391,8.549890421432192
23,5.66304406505554,1.0325335389659611,2.3164029940170843,1.6037296467035973,2.1294816497165487,3.280168525835322,0.5721080472392478,3.244028242435353,3.373893435925918,4.955674772405526,3.6963175216719484,5.536004663145852,0.9747315336743686,4.008847926917431,0.9210702486143605,5.795175998815785,2.3680868082739455,2.3482634586473563,4.814481827600869,3.7737526354880013,1.250295721840482,4.810903844679709,4.641924325307827,8.299303192681963,4.123237141705268,7.699224795284627,2.23795303576295,1.0820464151167883,2.5916451621646783,8.030899259397764,4.194714196246598,3.5885357500127335,1.3747247810459347,7.44900528770492,4.361300298929329,1.6584924261698817,4.583484391306357,1.258361169634232,0.560639156060114,5.215210437589126,2.041804143920963,5.457519218507058,7.923360848356999,5.520465395276462,1303.6062480672606,Nan
24,3.2123599738475916,2.1809745672003977,1.1197707057534485,3.022707411838268,2.6282970476097796,1.6814683130584382,1.2222493511996337,3.583565947619524,4.328263484812988,3.0750902452005415,3.409855075711402,4.912690168999831,2.351904840561944,5.629139568480778,3.5240673836168352,5.720486763070024,3.484905836618244,7.757470414528674,1.9393767320008461,4.814851510465036,4.063775002164568,1.077043433737081,3.2033741136512512,3.375508602354931,3.759798380666546,4.137032625069494,4.936185985207228,4.347221841531547,3.445447313044856,8.849830163429509,6.382045842881927,4.349982222231281,2.8350199896508808,10.026092845247925,7.174050977008329,4.036996278690202,3.270612193876382,2.2997675278502334,7.356106710312829,6.079792457660577,5.114242637298871,3.8474934185589937,3.7103781287053805,2.3630582816827856,1.9245283495624248,10.798398415665877
25,2.817446245804503,2.8962150351221814,2.666342830711366,2.3281288486110023,3.184121234406589,5.275574039879877,2.487595413120614,2.419505608609514,2.0316838796793473,3.102680992615043,1.8023566012445094,5.733211036184913,2.5632173910393705,3.4004365746658354,2.367552263102816,3.4590345511027163,1.326949219385602,3.224259955305738,3.980201451305355,1.7868602864430083,1.9262665475250438,0.725489394152262,3.4177434823403487,5.10766129668447,1.7142770866563173,5.587810332297474,4.839493713697098,4.915683026147179,7.893913297069256,8.623018731334838,6.450283802485193,5.598654122860561,1.7986035802754672,3.3072825975777542,4.134006605655475,3.6340276622060603,1.0962005408497122,3.436800629494452,4.9915897584345075,4.019435031877229,6.0092978226347125,5.969927050539381,4.944110360374281,1.3189975026928165,4.552054489293032,3.516675475500076
26,3.3949817452134115,0.2600744948425806,3.4139637618762544,2.0469318449450356,1.8339673915161852,5.321311414827677,5.508250829477631,1.1860019212965616,5.05449712488565,1.0706737179416466,1.9965686760979988,1.4928412023089734,2.377539959929626,2.7062428512635517,4.185096207338073,1.0515235630416555,3.328130519595578,5.620920686105724,2.8912484748578247,2.351153354804079,4.795241396044778,6.463324720643989,3.5508063254910085,0.843259853567561,5.305817660671245,5.548571139742206,1.4832059763759227,3.6078567405861115,1.8742077027806863,2.6498053750715895,4.152485777884435,3.3396520067114124,3.598133506369547,6.527189585175158,7.24296529007172,4.729567690826561,5.18969929759098,3.838999823919251,3.48553844451919,2.5636026424357556,2.0661597758683596,7.508741719957337,3.7065815032453067,3.5993208804377503,2.137309153200857,4.083661091153375
27,1.2230382897471832,0.11674464147341844,3.2048924834886376,3.6003444944225373,3.3032969227841633,4.637541143910909,1.369512770958227,2.210431475625133,2.491585221779976,6.607426751226313,2.8811360062629228,2.7953947937628567,2.485181510928186,5.972841955144909,5.40763988057391,4.1584673005059525,3.329979778275641,0.7184024166687704,4.743070830328115,1.535877488037148,2.121734115623778,4.137060998949642,2.541919574364748,3.446148625419074,3.1701953108691656,5.2500901030448714,3.160975364072555,3.811745624992954,1.5660892463601106,4.737325420633837,3.6110802229595964,0.9436366039524532,2.1325758935180374,5.015827158457136,4.984979070336857,0.9123853344614722,2.3010404443512056,4.666144029180036,2.249478090721,2.5675493787437533,3.0981080409554944,3.45541483767665,4.0273098910954905,0.46814924442181854,3.375222450604486,3.802655175727768
28,0.16219368336548518,2.012179153821843,4.214031166427312,0.2428798037446841,3.72214653839284,3.7974081918182234,3.944133776150242,3.2312045380937646,5.337504153292035,2.583104632809008,0.12669252433800193,3.066447782313211,2.1728821824572795,2.9521951001792424,3.124857477177471,5.258113585176664,3.559428060241781,2.137889928090168,5.784878166460409,2.0206026022794408,1.5144797824407743,1.83250859819413,3.0805271034921513,2.4177626334360904,1.499544855022283,4.504348764784161,1.2201733463033417,1.6694177330966429,0.572012140717491,5.4558485327249215,3.2476639437241355,2.86532001600315,1.6909683271946476,3.869404638405426,2.5655792561200648,0.7919843614211047,2.1182837462584065,3.5492019106633177,1.519307062488358,6.266453706699069,5.935529605054133,2.7723295850373133,2.450032449658352,1.6845818602402938,2.5727306965841747,3.1046739929067413
29,2.0138911175815206,3.084114771749455,3.250743772643543,5.5858460451734935,2.331776502905998,4.2248929358852365,2.883758704404196,3.2441348281171503,2.721788319081895,2.341802910167963,4.1405461137708155,4.9888365614346935,3.8513240681156806,5.369028833807561,4.618459506856861,5.434694726148501,3.1499219819675113,5.9939093111885295,1.8979766933188003,6.415220307826908,3.8382060762416077,0.3623135608468553,1.7768648574200687,1.5330911531635054,4.321231535415333,3.814961379214554,2.027091719192852,4.459972924912371,3.83805847691717,8.144681287428652,3.6159564593710214,4.598706107993094,1.9124421572823023,3.4585859832218024,5.231255016724616,6.008543603022251,5.588704435438186,3.475191428612876,1.434896984178402,4.862609312604949,6.307724984646059,2.97199353336642,5.951546959119646,6.590559497252688,4.9963385730414345,1.9683117229224107
30,2.321172014449763,5.6809338871033805,1.1821474823076192,3.607428092910298,1.4680259134903588,2.004935524333953,2.2726425597508966,3.721016531734049,2.8792528314436723,2.6320512845340516,0.2434674593459436,1.698268648997773,0.4195534163304105,3.3910543733004115,4.972667949188148,1.72997958496357,6.022839618188329,5.402487421228753,7.215133650848597,1.0668295671558605,9.402142834887044,2.181269397368148,3.325939207569632,4.639279072050194,3.1607912963179845,2.843275024202279,2.729196177289694,2.3161226112694013,3.4197293439452894,1.6119991858970535,0.8187800932377515,2.2234688798106337,0.9330304308494416,3.5005176181843547,4.319250730720236,5.673415509224018,2.811757539904152,2.2459825302429026,4.520524045459986,1.1387524478400863,1.7525061052824433,3.0515589397827454,1.5690837139473894,3.1229112690032577,4.026301975170194,5.562500569860357
31,1.8454766247452266,2.674713463302145,4.888697794507186,4.396012017600942,2.4274969786841543,4.460587956797982,1.1826309182071635,4.221857358530456,3.2590854494953,7.38791295609727,5.41544949788987,4.789412582382067,3.0878631437478785,7.163808860985036,4.385558660416687,3.4628037644802427,3.350614511328881,2.1332524601301195,6.787676031410064,4.485508370325574,3.627608415273595,3.9332684111311815,0.13521776839496252,4.7785651561281774,1.5084812641732785,2.9618534769540594,5.052458077572384,3.81359457169318,4.795641562406418,8.694667621416174,4.759386219723945,5.4414031849980296,5.582623721465563,6.593935935360604,5.544793786197015,5.117539981877596,1.985787495853242,2.7102431511448315,0.8983602896815069,4.831974484765949,10.548521228358744,24.4398628381706,24.939109517327072,30.70001304008573,27.107535922920597,7.907070056745339
32,2.7077902466934045,4.733611760686696,2.986513473260177,3.375101480878264,2.2428188971597405,3.927799282330811,3.203195668896528,1.2860178971006324,3.98739356396933,2.1303221142890356,5.496653071665685,0.9714732477562781,0.10713599129144173,7.266251314806767,1.1089990257996798,1.314576138032593,4.197650859628055,3.43653851667558,1.564419008058159,2.9680992646820457,5.461045503883685,2.9612882367491076,5.952405503342335,4.685474529818538,2.1673996369598503,5.322994364402445,3.1587646313171014,1.9302287833042413,4.849823944375562,3.1072090258731437,2.9371189317678996,4.436723740720181,4.309408550099337,4.783165354033846,3.618852604437812,1.7860825129288345,2.299714266317276,2.375464353655357,2.647045835862454,2.8878572865109287,3.8900531945493952,4.754739938067622,4.061811571447376,2.6456591996938807,1.9082477636574227,4.567344078848393
33,3.578560719974845,0.8891394465919944,1.9738391764862402,2.784123248228734,1.104583785615249,1.3368507475022755,1.9001192874812416,1.1714015137410678,3.6299469720723874,4.080150215320932,3.0644877949497595,3.4761939685138294,1.6181477836375795,2.1886371542498857,3.6320149401668202,2.8765288871286447,4.090600504026382,1.3309940197411334,2.3687919861977096,3.214059095903404,5.674958068371051,2.3115915692198667,3.369176596372085,4.02716035144859,2.03397042627584,4.132050609057142,2.947260534809489,1.5432500499780692,2.313744327763428,6.196821863712673,5.377169787584969,3.386110115488839,4.232202239016242,4.343120285153044,2.048008675756923,5.518961264416363,4.541470614571543,3.2576808562906887,3.539865816882209,3.3374732293572222,5.218387993697226,5.112933185738167,6.481345478713922,2.6890469637537056,4.0409387229755875,1.9794917148326066
